areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesLFDOnlyBySpecimenDate,newCasesPCROnlyBySpecimenDate,newOnsDeathsByRegistrationDate,newPeopleVaccinatedFirstDoseByPublishDate
E12000006,East of England,region,2022-07-26,0,871,223,,0
E12000006,East of England,region,2022-07-25,0,1100,215,,0
E12000006,East of England,region,2022-07-24,0,1006,138,,0
E12000006,East of England,region,2022-07-23,0,832,155,,0
E12000006,East of England,region,2022-07-22,0,1058,232,75,0
E12000006,East of England,region,2022-07-21,0,1225,235,,0
E12000006,East of England,region,2022-07-20,14933,1334,266,,0
E12000006,East of England,region,2022-07-19,0,1390,324,,164
E12000006,East of England,region,2022-07-18,0,1655,280,,0
E12000006,East of England,region,2022-07-17,0,1660,194,,0
E12000006,East of England,region,2022-07-16,0,1367,238,,0
E12000006,East of England,region,2022-07-15,0,1719,283,66,0
E12000006,East of England,region,2022-07-14,0,1959,297,,0
E12000006,East of England,region,2022-07-13,20290,2270,392,,0
E12000006,East of England,region,2022-07-12,0,2459,449,,34
E12000006,East of England,region,2022-07-11,0,2775,441,,0
E12000006,East of England,region,2022-07-10,0,2545,228,,0
E12000006,East of England,region,2022-07-09,0,2101,232,,0
E12000006,East of England,region,2022-07-08,0,2350,310,59,0
E12000006,East of England,region,2022-07-07,0,2399,374,,0
E12000006,East of England,region,2022-07-06,14470,2786,361,,0
E12000006,East of England,region,2022-07-05,0,3001,360,,475
E12000006,East of England,region,2022-07-04,0,3226,390,,0
E12000006,East of England,region,2022-07-03,0,2848,263,,0
E12000006,East of England,region,2022-07-02,0,2038,199,,0
E12000006,East of England,region,2022-07-01,2373,2050,283,43,0
E12000006,East of England,region,2022-06-30,2383,2103,365,,132
E12000006,East of England,region,2022-06-29,2471,2111,310,,32
E12000006,East of England,region,2022-06-28,2540,2146,307,,0
E12000006,East of England,region,2022-06-27,5743,2171,298,,107
E12000006,East of England,region,2022-06-26,0,1968,172,,210
E12000006,East of England,region,2022-06-25,0,1580,187,,0
E12000006,East of England,region,2022-06-24,2000,1549,257,36,0
E12000006,East of England,region,2022-06-23,2155,1740,248,,0
E12000006,East of England,region,2022-06-22,2043,1799,287,,47
E12000006,East of England,region,2022-06-21,1846,1798,236,,66
E12000006,East of England,region,2022-06-20,4234,1639,258,,72
E12000006,East of England,region,2022-06-19,0,1538,131,,219
E12000006,East of England,region,2022-06-18,0,1183,154,,0
E12000006,East of England,region,2022-06-17,1397,1130,146,42,0
E12000006,East of England,region,2022-06-16,1327,1198,148,,0
E12000006,East of England,region,2022-06-15,1482,1190,142,,137
E12000006,East of England,region,2022-06-14,1399,1213,181,,0
E12000006,East of England,region,2022-06-13,3080,1287,162,,88
E12000006,East of England,region,2022-06-12,0,1114,113,,108
E12000006,East of England,region,2022-06-11,0,834,95,,0
E12000006,East of England,region,2022-06-10,1007,854,125,30,0
E12000006,East of England,region,2022-06-09,1090,931,126,,0
E12000006,East of England,region,2022-06-08,1034,922,136,,123
E12000006,East of England,region,2022-06-07,1105,858,137,,0
E12000006,East of England,region,2022-06-06,3226,917,118,,67
E12000006,East of England,region,2022-06-05,0,835,90,,27
E12000006,East of England,region,2022-06-04,0,590,90,,0
E12000006,East of England,region,2022-06-03,0,530,67,23,0
E12000006,East of England,region,2022-06-02,0,508,66,,0
E12000006,East of England,region,2022-06-01,567,513,96,,0
E12000006,East of England,region,2022-05-31,605,501,90,,186
E12000006,East of England,region,2022-05-30,1436,507,85,,169
E12000006,East of England,region,2022-05-29,0,421,63,,310
E12000006,East of England,region,2022-05-28,0,378,34,,0
E12000006,East of England,region,2022-05-27,495,375,83,59,0
E12000006,East of England,region,2022-05-26,593,437,73,,24
E12000006,East of England,region,2022-05-25,610,477,89,,0
E12000006,East of England,region,2022-05-24,714,512,82,,0
E12000006,East of England,region,2022-05-23,1539,596,108,,129
E12000006,East of England,region,2022-05-22,0,501,46,,296
E12000006,East of England,region,2022-05-21,0,366,68,,0
E12000006,East of England,region,2022-05-20,653,432,98,70,0
E12000006,East of England,region,2022-05-19,758,531,80,,274
E12000006,East of England,region,2022-05-18,800,559,114,,44
E12000006,East of England,region,2022-05-17,866,636,121,,0
E12000006,East of England,region,2022-05-16,1833,722,143,,170
E12000006,East of England,region,2022-05-15,0,646,76,,425
E12000006,East of England,region,2022-05-14,0,450,78,,0
E12000006,East of England,region,2022-05-13,763,484,108,92,0
E12000006,East of England,region,2022-05-12,935,601,107,,73
E12000006,East of England,region,2022-05-11,918,698,160,,0
E12000006,East of England,region,2022-05-10,1009,754,163,,97
E12000006,East of England,region,2022-05-09,2512,789,157,,116
E12000006,East of England,region,2022-05-08,0,769,106,,358
E12000006,East of England,region,2022-05-07,0,583,121,,0
E12000006,East of England,region,2022-05-06,994,716,151,89,0
E12000006,East of England,region,2022-05-05,1301,733,178,,0
E12000006,East of England,region,2022-05-04,1686,967,171,,51
E12000006,East of England,region,2022-05-03,3494,1070,268,,175
E12000006,East of England,region,2022-05-02,0,1036,158,,570
E12000006,East of England,region,2022-05-01,0,752,132,,0
E12000006,East of England,region,2022-04-30,0,604,131,,0
E12000006,East of England,region,2022-04-29,1175,761,238,130,0
E12000006,East of England,region,2022-04-28,1260,867,223,,177
E12000006,East of England,region,2022-04-27,2957,941,211,,0
E12000006,East of England,region,2022-04-26,0,999,264,,67
E12000006,East of England,region,2022-04-25,4036,1244,282,,274
E12000006,East of England,region,2022-04-24,0,1176,189,,804
E12000006,East of England,region,2022-04-23,0,954,200,,0
E12000006,East of England,region,2022-04-22,2005,1082,313,127,0
E12000006,East of England,region,2022-04-21,2306,1405,341,,190
E12000006,East of England,region,2022-04-20,2498,1662,336,,34
E12000006,East of England,region,2022-04-19,10915,2005,469,,298
E12000006,East of England,region,2022-04-18,0,2030,324,,862
E12000006,East of England,region,2022-04-17,0,1591,224,,0
E12000006,East of England,region,2022-04-16,0,1488,243,,0
E12000006,East of England,region,2022-04-15,0,1731,283,131,0
E12000006,East of England,region,2022-04-14,3243,2009,451,,0
E12000006,East of England,region,2022-04-13,3752,2453,520,,130
E12000006,East of England,region,2022-04-12,3418,2626,603,,181
E12000006,East of England,region,2022-04-11,9012,2886,627,,18875
E12000006,East of England,region,2022-04-10,0,2554,342,,0
E12000006,East of England,region,2022-04-09,0,2315,340,,0
E12000006,East of England,region,2022-04-08,3890,2588,514,95,0
E12000006,East of England,region,2022-04-07,4498,3074,563,,113
E12000006,East of England,region,2022-04-06,4854,3513,667,,172
E12000006,East of England,region,2022-04-05,4687,3713,882,,101
E12000006,East of England,region,2022-04-04,14510,3984,1052,,370
E12000006,East of England,region,2022-04-03,0,3477,522,,362
E12000006,East of England,region,2022-04-02,0,2927,709,,0
E12000006,East of England,region,2022-04-01,7097,3156,1468,97,0
E12000006,East of England,region,2022-03-31,6984,3581,1659,,0
E12000006,East of England,region,2022-03-30,9171,3943,2695,,53
E12000006,East of England,region,2022-03-29,7932,4269,2995,,213
E12000006,East of England,region,2022-03-28,21555,4879,3592,,233
E12000006,East of England,region,2022-03-27,0,4630,1664,,339
E12000006,East of England,region,2022-03-26,0,3678,1980,,0
E12000006,East of England,region,2022-03-25,7829,3795,2837,102,0
E12000006,East of England,region,2022-03-24,9593,4510,3196,,120
E12000006,East of England,region,2022-03-23,10452,5014,3554,,114
E12000006,East of England,region,2022-03-22,9360,5305,3606,,169
E12000006,East of England,region,2022-03-21,24154,5867,4039,,272
E12000006,East of England,region,2022-03-20,0,5586,1841,,446
E12000006,East of England,region,2022-03-19,0,4107,2063,,0
E12000006,East of England,region,2022-03-18,8653,4336,2799,62,0
E12000006,East of England,region,2022-03-17,9963,4929,3218,,181
E12000006,East of England,region,2022-03-16,10520,5756,3141,,90
E12000006,East of England,region,2022-03-15,8978,5632,3220,,50
E12000006,East of England,region,2022-03-14,22565,5848,3710,,262
E12000006,East of England,region,2022-03-13,0,5536,1983,,282
E12000006,East of England,region,2022-03-12,0,4191,1962,,0
E12000006,East of England,region,2022-03-11,7736,4096,2262,79,0
E12000006,East of England,region,2022-03-10,7140,4184,2547,,0
E12000006,East of England,region,2022-03-09,7300,4323,2569,,135
E12000006,East of England,region,2022-03-08,6124,4066,2275,,96
E12000006,East of England,region,2022-03-07,13063,3981,2436,,330
E12000006,East of England,region,2022-03-06,0,3278,1236,,
E12000006,East of England,region,2022-03-05,0,2301,1187,,
E12000006,East of England,region,2022-03-04,4269,2276,1503,78,
E12000006,East of England,region,2022-03-03,4413,2310,1521,,
E12000006,East of England,region,2022-03-02,4098,2422,1504,,
E12000006,East of England,region,2022-03-01,3463,2270,1484,,
E12000006,East of England,region,2022-02-28,7518,2124,1449,,
E12000006,East of England,region,2022-02-27,0,1729,732,,
E12000006,East of England,region,2022-02-26,0,1210,717,,
E12000006,East of England,region,2022-02-25,2960,1264,892,71,
E12000006,East of England,region,2022-02-24,3521,1478,1061,,
E12000006,East of England,region,2022-02-23,3785,1727,1351,,
E12000006,East of England,region,2022-02-22,4210,1819,1459,,
E12000006,East of England,region,2022-02-21,4459,2345,1611,,
E12000006,East of England,region,2022-02-20,3085,2582,1050,,
E12000006,East of England,region,2022-02-19,3878,1942,1443,,
E12000006,East of England,region,2022-02-18,4595,2042,778,96,
E12000006,East of England,region,2022-02-17,4924,2312,1525,,
E12000006,East of England,region,2022-02-16,5110,2707,1722,,
E12000006,East of England,region,2022-02-15,4322,2650,1697,,
E12000006,East of England,region,2022-02-14,3819,2580,1858,,
E12000006,East of England,region,2022-02-13,4160,2289,1064,,
E12000006,East of England,region,2022-02-12,4519,1890,1195,,
E12000006,East of England,region,2022-02-11,5551,2139,1816,130,
E12000006,East of England,region,2022-02-10,6338,2506,2035,,
E12000006,East of England,region,2022-02-09,7197,3027,2503,,
E12000006,East of England,region,2022-02-08,6851,3211,2712,,
E12000006,East of England,region,2022-02-07,6356,3675,3076,,
E12000006,East of England,region,2022-02-06,6239,3797,1635,,
E12000006,East of England,region,2022-02-05,6865,2847,1954,,
E12000006,East of England,region,2022-02-04,8947,3218,2682,119,
E12000006,East of England,region,2022-02-03,9403,3965,3093,,
E12000006,East of England,region,2022-02-02,9349,4600,3462,,
E12000006,East of England,region,2022-02-01,12240,4768,3672,,
E12000006,East of England,region,2022-01-31,78291,5588,3921,,
E12000006,East of England,region,2022-01-30,7707,5788,2481,,
E12000006,East of England,region,2022-01-29,8598,4322,2834,,
E12000006,East of England,region,2022-01-28,9134,4479,3386,147,
E12000006,East of England,region,2022-01-27,10172,5216,3782,,
E12000006,East of England,region,2022-01-26,10840,5682,4121,,
E12000006,East of England,region,2022-01-25,10621,5994,4283,,
E12000006,East of England,region,2022-01-24,9708,6798,4947,,
E12000006,East of England,region,2022-01-23,8389,6536,2858,,
E12000006,East of England,region,2022-01-22,8059,4591,3101,,
E12000006,East of England,region,2022-01-21,10623,4734,3812,162,
E12000006,East of England,region,2022-01-20,10770,5202,3807,,
E12000006,East of England,region,2022-01-19,11126,5809,4350,,
E12000006,East of England,region,2022-01-18,9381,5825,4408,,
E12000006,East of England,region,2022-01-17,8336,6095,5170,,
E12000006,East of England,region,2022-01-16,7174,5439,2843,,
E12000006,East of England,region,2022-01-15,7754,3556,2851,,
E12000006,East of England,region,2022-01-14,8815,3326,3609,155,
E12000006,East of England,region,2022-01-13,9229,3445,4219,,
E12000006,East of England,region,2022-01-12,10118,3213,4515,,
E12000006,East of England,region,2022-01-11,8852,2700,5329,,
E12000006,East of England,region,2022-01-10,10118,1504,7044,,
E12000006,East of England,region,2022-01-09,10481,1047,4479,,
E12000006,East of England,region,2022-01-08,12811,700,5030,,
E12000006,East of England,region,2022-01-07,14739,841,6980,94,
E12000006,East of England,region,2022-01-06,14245,1122,10589,,
E12000006,East of England,region,2022-01-05,15142,1130,12251,,
E12000006,East of England,region,2022-01-04,15163,1033,17199,,
E12000006,East of England,region,2022-01-03,15671,913,13754,,
E12000006,East of England,region,2022-01-02,12556,658,10607,,
E12000006,East of England,region,2022-01-01,16169,717,6146,,
E12000006,East of England,region,2021-12-31,17116,1322,11267,61,
E12000006,East of England,region,2021-12-30,16792,2065,14430,,
E12000006,East of England,region,2021-12-29,16995,2053,17993,,
E12000006,East of England,region,2021-12-28,14067,1031,13596,,
E12000006,East of England,region,2021-12-27,11698,651,13765,,
E12000006,East of England,region,2021-12-26,11581,603,7228,,
E12000006,East of England,region,2021-12-25,13241,677,4293,,
E12000006,East of England,region,2021-12-24,11001,742,10930,81,
E12000006,East of England,region,2021-12-23,13091,646,13276,,
E12000006,East of England,region,2021-12-22,12546,577,13247,,
E12000006,East of England,region,2021-12-21,9916,386,12774,,
E12000006,East of England,region,2021-12-20,9006,338,11796,,
E12000006,East of England,region,2021-12-19,8947,273,7543,,
E12000006,East of England,region,2021-12-18,9996,284,7643,,
E12000006,East of England,region,2021-12-17,10514,359,8114,67,
E12000006,East of England,region,2021-12-16,9621,399,9081,,
E12000006,East of England,region,2021-12-15,8008,401,9482,,
E12000006,East of England,region,2021-12-14,7589,350,8573,,
E12000006,East of England,region,2021-12-13,5719,283,7098,,
E12000006,East of England,region,2021-12-12,4703,211,4176,,
E12000006,East of England,region,2021-12-11,5174,148,4306,,
E12000006,East of England,region,2021-12-10,5967,159,4472,79,
E12000006,East of England,region,2021-12-09,5314,171,4878,,
E12000006,East of England,region,2021-12-08,5193,185,4769,,
E12000006,East of England,region,2021-12-07,4597,160,4791,,
E12000006,East of England,region,2021-12-06,4778,190,4826,,
E12000006,East of England,region,2021-12-05,4148,144,3031,,
E12000006,East of England,region,2021-12-04,4964,100,3202,,
E12000006,East of England,region,2021-12-03,5726,108,3895,63,
E12000006,East of England,region,2021-12-02,6131,155,4230,,
E12000006,East of England,region,2021-12-01,4441,159,4633,,
E12000006,East of England,region,2021-11-30,4031,121,4822,,
E12000006,East of England,region,2021-11-29,4753,170,4534,,
E12000006,East of England,region,2021-11-28,3573,147,2954,,
E12000006,East of England,region,2021-11-27,3954,82,2848,,
E12000006,East of England,region,2021-11-26,4886,92,3276,88,
E12000006,East of England,region,2021-11-25,4901,111,3528,,
E12000006,East of England,region,2021-11-24,4219,137,3779,,
E12000006,East of England,region,2021-11-23,4634,106,3969,,
E12000006,East of England,region,2021-11-22,4354,137,3956,,
E12000006,East of England,region,2021-11-21,3958,135,2599,,
E12000006,East of England,region,2021-11-20,4289,96,2847,,
E12000006,East of England,region,2021-11-19,4195,101,2971,86,
E12000006,East of England,region,2021-11-18,4145,129,3320,,
E12000006,East of England,region,2021-11-17,3293,135,3501,,
E12000006,East of England,region,2021-11-16,3617,137,3535,,
E12000006,East of England,region,2021-11-15,3888,147,3862,,
E12000006,East of England,region,2021-11-14,3484,143,2479,,
E12000006,East of England,region,2021-11-13,3902,83,2551,,
E12000006,East of England,region,2021-11-12,3655,105,2913,97,
E12000006,East of England,region,2021-11-11,4161,142,3161,,
E12000006,East of England,region,2021-11-10,3292,123,3156,,
E12000006,East of England,region,2021-11-09,3180,116,3242,,
E12000006,East of England,region,2021-11-08,2883,132,3207,,
E12000006,East of England,region,2021-11-07,2536,112,1939,,
E12000006,East of England,region,2021-11-06,2958,81,2022,,
E12000006,East of England,region,2021-11-05,3020,83,2186,97,
E12000006,East of England,region,2021-11-04,3448,128,2453,,
E12000006,East of England,region,2021-11-03,3803,115,2588,,
E12000006,East of England,region,2021-11-02,3439,117,2998,,
E12000006,East of England,region,2021-11-01,3986,129,3485,,
E12000006,East of England,region,2021-10-31,3816,168,2456,,
E12000006,East of England,region,2021-10-30,4267,72,2639,,
E12000006,East of England,region,2021-10-29,4074,111,3217,84,
E12000006,East of England,region,2021-10-28,3995,134,3099,,
E12000006,East of England,region,2021-10-27,4520,152,3211,,
E12000006,East of England,region,2021-10-26,3967,122,3304,,
E12000006,East of England,region,2021-10-25,3891,131,3821,,
E12000006,East of England,region,2021-10-24,3618,140,2582,,
E12000006,East of England,region,2021-10-23,5353,96,2711,,
E12000006,East of England,region,2021-10-22,4796,121,3150,51,
E12000006,East of England,region,2021-10-21,5592,135,3543,,
E12000006,East of England,region,2021-10-20,4752,156,3994,,
E12000006,East of England,region,2021-10-19,4330,149,4360,,
E12000006,East of England,region,2021-10-18,4936,151,4630,,
E12000006,East of England,region,2021-10-17,4110,171,3038,,
E12000006,East of England,region,2021-10-16,4677,124,2624,,
E12000006,East of England,region,2021-10-15,4068,100,3109,52,
E12000006,East of England,region,2021-10-14,4385,143,3507,,
E12000006,East of England,region,2021-10-13,4161,121,3701,,
E12000006,East of England,region,2021-10-12,3878,123,3646,,
E12000006,East of England,region,2021-10-11,4097,122,4089,,
E12000006,East of England,region,2021-10-10,3543,142,2523,,
E12000006,East of England,region,2021-10-09,3537,81,2498,,
E12000006,East of England,region,2021-10-08,3633,90,2723,38,
E12000006,East of England,region,2021-10-07,3958,128,3035,,
E12000006,East of England,region,2021-10-06,3636,89,2895,,
E12000006,East of England,region,2021-10-05,3229,85,2878,,
E12000006,East of England,region,2021-10-04,3224,105,3363,,
E12000006,East of England,region,2021-10-03,2573,113,1957,,
E12000006,East of England,region,2021-10-02,2632,65,1782,,
E12000006,East of England,region,2021-10-01,2822,83,2046,62,
E12000006,East of England,region,2021-09-30,3410,124,2141,,
E12000006,East of England,region,2021-09-29,3009,130,2360,,
E12000006,East of England,region,2021-09-28,3389,96,2809,,
