,areaCode,areaName,areaType,date,hospitalCases
532,E40000003,London,nhsRegion,2021-02-24,2503
533,E40000003,London,nhsRegion,2021-02-23,2490
534,E40000003,London,nhsRegion,2021-02-22,2737
535,E40000003,London,nhsRegion,2021-02-21,2734
536,E40000003,London,nhsRegion,2021-02-20,2803
537,E40000003,London,nhsRegion,2021-02-19,3048
538,E40000003,London,nhsRegion,2021-02-18,3059
539,E40000003,London,nhsRegion,2021-02-17,3292
540,E40000003,London,nhsRegion,2021-02-16,3500
541,E40000003,London,nhsRegion,2021-02-15,3603
542,E40000003,London,nhsRegion,2021-02-14,3595
543,E40000003,London,nhsRegion,2021-02-13,3562
544,E40000003,London,nhsRegion,2021-02-12,3882
545,E40000003,London,nhsRegion,2021-02-11,4079
546,E40000003,London,nhsRegion,2021-02-10,4279
547,E40000003,London,nhsRegion,2021-02-09,4574
548,E40000003,London,nhsRegion,2021-02-08,4743
549,E40000003,London,nhsRegion,2021-02-07,4729
550,E40000003,London,nhsRegion,2021-02-06,4787
551,E40000003,London,nhsRegion,2021-02-05,5066
552,E40000003,London,nhsRegion,2021-02-04,5212
553,E40000003,London,nhsRegion,2021-02-03,5462
554,E40000003,London,nhsRegion,2021-02-02,5723
555,E40000003,London,nhsRegion,2021-02-01,5881
556,E40000003,London,nhsRegion,2021-01-31,5654
557,E40000003,London,nhsRegion,2021-01-30,5918
558,E40000003,London,nhsRegion,2021-01-29,6064
559,E40000003,London,nhsRegion,2021-01-28,6393
560,E40000003,London,nhsRegion,2021-01-27,6272
561,E40000003,London,nhsRegion,2021-01-26,6785
562,E40000003,London,nhsRegion,2021-01-25,7014
563,E40000003,London,nhsRegion,2021-01-24,7030
564,E40000003,London,nhsRegion,2021-01-23,7044
565,E40000003,London,nhsRegion,2021-01-22,7298
566,E40000003,London,nhsRegion,2021-01-21,7332
567,E40000003,London,nhsRegion,2021-01-20,7588
568,E40000003,London,nhsRegion,2021-01-19,7711
569,E40000003,London,nhsRegion,2021-01-18,7917
570,E40000003,London,nhsRegion,2021-01-17,7707
571,E40000003,London,nhsRegion,2021-01-16,7571
572,E40000003,London,nhsRegion,2021-01-15,7811
573,E40000003,London,nhsRegion,2021-01-14,7840
574,E40000003,London,nhsRegion,2021-01-13,7686
575,E40000003,London,nhsRegion,2021-01-12,7606
576,E40000003,London,nhsRegion,2021-01-11,7799
577,E40000003,London,nhsRegion,2021-01-10,7494
578,E40000003,London,nhsRegion,2021-01-09,7224
579,E40000003,London,nhsRegion,2021-01-08,7277
580,E40000003,London,nhsRegion,2021-01-07,7231
581,E40000003,London,nhsRegion,2021-01-06,7034
582,E40000003,London,nhsRegion,2021-01-05,6816
583,E40000003,London,nhsRegion,2021-01-04,6733
584,E40000003,London,nhsRegion,2021-01-03,6358
585,E40000003,London,nhsRegion,2021-01-02,5861
586,E40000003,London,nhsRegion,2021-01-01,5511
587,E40000003,London,nhsRegion,2020-12-31,5685
588,E40000003,London,nhsRegion,2020-12-30,5524
589,E40000003,London,nhsRegion,2020-12-29,5371
590,E40000003,London,nhsRegion,2020-12-28,4957
591,E40000003,London,nhsRegion,2020-12-27,4591
592,E40000003,London,nhsRegion,2020-12-26,4276
593,E40000003,London,nhsRegion,2020-12-25,4019
594,E40000003,London,nhsRegion,2020-12-24,3966
595,E40000003,London,nhsRegion,2020-12-23,3578
596,E40000003,London,nhsRegion,2020-12-22,3559
597,E40000003,London,nhsRegion,2020-12-21,3367
598,E40000003,London,nhsRegion,2020-12-20,3067
599,E40000003,London,nhsRegion,2020-12-19,2909
600,E40000003,London,nhsRegion,2020-12-18,2726
601,E40000003,London,nhsRegion,2020-12-17,2607
602,E40000003,London,nhsRegion,2020-12-16,2543
603,E40000003,London,nhsRegion,2020-12-15,2482
604,E40000003,London,nhsRegion,2020-12-14,2330
605,E40000003,London,nhsRegion,2020-12-13,2212
606,E40000003,London,nhsRegion,2020-12-12,2092
607,E40000003,London,nhsRegion,2020-12-11,2031
608,E40000003,London,nhsRegion,2020-12-10,1934
609,E40000003,London,nhsRegion,2020-12-09,1787
610,E40000003,London,nhsRegion,2020-12-08,1849
611,E40000003,London,nhsRegion,2020-12-07,1822
612,E40000003,London,nhsRegion,2020-12-06,1766
613,E40000003,London,nhsRegion,2020-12-05,1710
614,E40000003,London,nhsRegion,2020-12-04,1659
615,E40000003,London,nhsRegion,2020-12-03,1685
616,E40000003,London,nhsRegion,2020-12-02,1637
617,E40000003,London,nhsRegion,2020-12-01,1701
618,E40000003,London,nhsRegion,2020-11-30,1677
619,E40000003,London,nhsRegion,2020-11-29,1663
620,E40000003,London,nhsRegion,2020-11-28,1635
621,E40000003,London,nhsRegion,2020-11-27,1674
622,E40000003,London,nhsRegion,2020-11-26,1643
623,E40000003,London,nhsRegion,2020-11-25,1611
624,E40000003,London,nhsRegion,2020-11-24,1626
625,E40000003,London,nhsRegion,2020-11-23,1675
626,E40000003,London,nhsRegion,2020-11-22,1605
627,E40000003,London,nhsRegion,2020-11-21,1591
628,E40000003,London,nhsRegion,2020-11-20,1576
629,E40000003,London,nhsRegion,2020-11-19,1551
630,E40000003,London,nhsRegion,2020-11-18,1519
631,E40000003,London,nhsRegion,2020-11-17,1520
632,E40000003,London,nhsRegion,2020-11-16,1474
633,E40000003,London,nhsRegion,2020-11-15,1390
634,E40000003,London,nhsRegion,2020-11-14,1357
635,E40000003,London,nhsRegion,2020-11-13,1298
636,E40000003,London,nhsRegion,2020-11-12,1269
637,E40000003,London,nhsRegion,2020-11-11,1223
638,E40000003,London,nhsRegion,2020-11-10,1211
639,E40000003,London,nhsRegion,2020-11-09,1210
640,E40000003,London,nhsRegion,2020-11-08,1114
641,E40000003,London,nhsRegion,2020-11-07,1108
642,E40000003,London,nhsRegion,2020-11-06,1085
643,E40000003,London,nhsRegion,2020-11-05,1102
644,E40000003,London,nhsRegion,2020-11-04,1132
645,E40000003,London,nhsRegion,2020-11-03,1111
646,E40000003,London,nhsRegion,2020-11-02,1067
647,E40000003,London,nhsRegion,2020-11-01,1032
648,E40000003,London,nhsRegion,2020-10-31,963
649,E40000003,London,nhsRegion,2020-10-30,945
650,E40000003,London,nhsRegion,2020-10-29,921
651,E40000003,London,nhsRegion,2020-10-28,933
652,E40000003,London,nhsRegion,2020-10-27,889
653,E40000003,London,nhsRegion,2020-10-26,815
654,E40000003,London,nhsRegion,2020-10-25,762
655,E40000003,London,nhsRegion,2020-10-24,722
656,E40000003,London,nhsRegion,2020-10-23,698
657,E40000003,London,nhsRegion,2020-10-22,606
658,E40000003,London,nhsRegion,2020-10-21,633
659,E40000003,London,nhsRegion,2020-10-20,610
660,E40000003,London,nhsRegion,2020-10-19,594
661,E40000003,London,nhsRegion,2020-10-18,542
662,E40000003,London,nhsRegion,2020-10-17,502
663,E40000003,London,nhsRegion,2020-10-16,490
664,E40000003,London,nhsRegion,2020-10-15,439
665,E40000003,London,nhsRegion,2020-10-14,430
666,E40000003,London,nhsRegion,2020-10-13,442
667,E40000003,London,nhsRegion,2020-10-12,389
668,E40000003,London,nhsRegion,2020-10-11,365
669,E40000003,London,nhsRegion,2020-10-10,341
670,E40000003,London,nhsRegion,2020-10-09,348
671,E40000003,London,nhsRegion,2020-10-08,343
672,E40000003,London,nhsRegion,2020-10-07,350
673,E40000003,London,nhsRegion,2020-10-06,320
674,E40000003,London,nhsRegion,2020-10-05,326
675,E40000003,London,nhsRegion,2020-10-04,287
676,E40000003,London,nhsRegion,2020-10-03,280
677,E40000003,London,nhsRegion,2020-10-02,276
678,E40000003,London,nhsRegion,2020-10-01,275
679,E40000003,London,nhsRegion,2020-09-30,278
680,E40000003,London,nhsRegion,2020-09-29,275
681,E40000003,London,nhsRegion,2020-09-28,267
682,E40000003,London,nhsRegion,2020-09-27,224
683,E40000003,London,nhsRegion,2020-09-26,200
684,E40000003,London,nhsRegion,2020-09-25,230
685,E40000003,London,nhsRegion,2020-09-24,219
686,E40000003,London,nhsRegion,2020-09-23,210
687,E40000003,London,nhsRegion,2020-09-22,210
688,E40000003,London,nhsRegion,2020-09-21,190
689,E40000003,London,nhsRegion,2020-09-20,171
690,E40000003,London,nhsRegion,2020-09-19,161
691,E40000003,London,nhsRegion,2020-09-18,150
692,E40000003,London,nhsRegion,2020-09-17,147
693,E40000003,London,nhsRegion,2020-09-16,137
694,E40000003,London,nhsRegion,2020-09-15,136
695,E40000003,London,nhsRegion,2020-09-14,123
696,E40000003,London,nhsRegion,2020-09-13,100
697,E40000003,London,nhsRegion,2020-09-12,98
698,E40000003,London,nhsRegion,2020-09-11,115
699,E40000003,London,nhsRegion,2020-09-10,98
700,E40000003,London,nhsRegion,2020-09-09,96
701,E40000003,London,nhsRegion,2020-09-08,100
702,E40000003,London,nhsRegion,2020-09-07,98
703,E40000003,London,nhsRegion,2020-09-06,87
704,E40000003,London,nhsRegion,2020-09-05,90
705,E40000003,London,nhsRegion,2020-09-04,86
706,E40000003,London,nhsRegion,2020-09-03,87
707,E40000003,London,nhsRegion,2020-09-02,84
708,E40000003,London,nhsRegion,2020-09-01,88
709,E40000003,London,nhsRegion,2020-08-31,81
710,E40000003,London,nhsRegion,2020-08-30,78
711,E40000003,London,nhsRegion,2020-08-29,73
712,E40000003,London,nhsRegion,2020-08-28,82
713,E40000003,London,nhsRegion,2020-08-27,86
714,E40000003,London,nhsRegion,2020-08-26,83
715,E40000003,London,nhsRegion,2020-08-25,81
716,E40000003,London,nhsRegion,2020-08-24,85
717,E40000003,London,nhsRegion,2020-08-23,84
718,E40000003,London,nhsRegion,2020-08-22,79
719,E40000003,London,nhsRegion,2020-08-21,84
720,E40000003,London,nhsRegion,2020-08-20,89
721,E40000003,London,nhsRegion,2020-08-19,90
722,E40000003,London,nhsRegion,2020-08-18,98
723,E40000003,London,nhsRegion,2020-08-17,107
724,E40000003,London,nhsRegion,2020-08-16,100
725,E40000003,London,nhsRegion,2020-08-15,100
726,E40000003,London,nhsRegion,2020-08-14,103
727,E40000003,London,nhsRegion,2020-08-13,104
728,E40000003,London,nhsRegion,2020-08-12,111
729,E40000003,London,nhsRegion,2020-08-11,105
730,E40000003,London,nhsRegion,2020-08-10,107
731,E40000003,London,nhsRegion,2020-08-09,107
732,E40000003,London,nhsRegion,2020-08-08,126
733,E40000003,London,nhsRegion,2020-08-07,105
734,E40000003,London,nhsRegion,2020-08-06,113
735,E40000003,London,nhsRegion,2020-08-05,111
736,E40000003,London,nhsRegion,2020-08-04,118
737,E40000003,London,nhsRegion,2020-08-03,122
738,E40000003,London,nhsRegion,2020-08-02,120
739,E40000003,London,nhsRegion,2020-08-01,126
740,E40000003,London,nhsRegion,2020-07-31,128
741,E40000003,London,nhsRegion,2020-07-30,134
742,E40000003,London,nhsRegion,2020-07-29,131
743,E40000003,London,nhsRegion,2020-07-28,127
744,E40000003,London,nhsRegion,2020-07-27,133
745,E40000003,London,nhsRegion,2020-07-26,139
746,E40000003,London,nhsRegion,2020-07-25,108
747,E40000003,London,nhsRegion,2020-07-24,147
748,E40000003,London,nhsRegion,2020-07-23,165
749,E40000003,London,nhsRegion,2020-07-22,173
750,E40000003,London,nhsRegion,2020-07-21,175
751,E40000003,London,nhsRegion,2020-07-20,180
752,E40000003,London,nhsRegion,2020-07-19,179
753,E40000003,London,nhsRegion,2020-07-18,179
754,E40000003,London,nhsRegion,2020-07-17,187
755,E40000003,London,nhsRegion,2020-07-16,191
756,E40000003,London,nhsRegion,2020-07-15,212
757,E40000003,London,nhsRegion,2020-07-14,229
758,E40000003,London,nhsRegion,2020-07-13,247
759,E40000003,London,nhsRegion,2020-07-12,247
760,E40000003,London,nhsRegion,2020-07-11,206
761,E40000003,London,nhsRegion,2020-07-10,255
762,E40000003,London,nhsRegion,2020-07-09,265
763,E40000003,London,nhsRegion,2020-07-08,269
764,E40000003,London,nhsRegion,2020-07-07,284
765,E40000003,London,nhsRegion,2020-07-06,291
766,E40000003,London,nhsRegion,2020-07-05,288
767,E40000003,London,nhsRegion,2020-07-04,293
768,E40000003,London,nhsRegion,2020-07-03,316
769,E40000003,London,nhsRegion,2020-07-02,320
770,E40000003,London,nhsRegion,2020-07-01,334
771,E40000003,London,nhsRegion,2020-06-30,386
772,E40000003,London,nhsRegion,2020-06-29,398
773,E40000003,London,nhsRegion,2020-06-28,392
774,E40000003,London,nhsRegion,2020-06-27,408
775,E40000003,London,nhsRegion,2020-06-26,423
776,E40000003,London,nhsRegion,2020-06-25,439
777,E40000003,London,nhsRegion,2020-06-24,477
778,E40000003,London,nhsRegion,2020-06-23,452
779,E40000003,London,nhsRegion,2020-06-22,453
780,E40000003,London,nhsRegion,2020-06-21,446
781,E40000003,London,nhsRegion,2020-06-20,466
782,E40000003,London,nhsRegion,2020-06-19,466
783,E40000003,London,nhsRegion,2020-06-18,494
784,E40000003,London,nhsRegion,2020-06-17,508
785,E40000003,London,nhsRegion,2020-06-16,539
786,E40000003,London,nhsRegion,2020-06-15,503
787,E40000003,London,nhsRegion,2020-06-14,531
788,E40000003,London,nhsRegion,2020-06-13,540
789,E40000003,London,nhsRegion,2020-06-12,568
790,E40000003,London,nhsRegion,2020-06-11,620
791,E40000003,London,nhsRegion,2020-06-10,675
792,E40000003,London,nhsRegion,2020-06-09,707
793,E40000003,London,nhsRegion,2020-06-08,701
794,E40000003,London,nhsRegion,2020-06-07,691
795,E40000003,London,nhsRegion,2020-06-06,707
796,E40000003,London,nhsRegion,2020-06-05,783
797,E40000003,London,nhsRegion,2020-06-04,795
798,E40000003,London,nhsRegion,2020-06-03,813
799,E40000003,London,nhsRegion,2020-06-02,855
800,E40000003,London,nhsRegion,2020-06-01,862
801,E40000003,London,nhsRegion,2020-05-31,891
802,E40000003,London,nhsRegion,2020-05-30,915
803,E40000003,London,nhsRegion,2020-05-29,1002
804,E40000003,London,nhsRegion,2020-05-28,1029
805,E40000003,London,nhsRegion,2020-05-27,1091
806,E40000003,London,nhsRegion,2020-05-26,1144
807,E40000003,London,nhsRegion,2020-05-25,1174
808,E40000003,London,nhsRegion,2020-05-24,1160
809,E40000003,London,nhsRegion,2020-05-23,1165
810,E40000003,London,nhsRegion,2020-05-22,1240
811,E40000003,London,nhsRegion,2020-05-21,1224
812,E40000003,London,nhsRegion,2020-05-20,1247
813,E40000003,London,nhsRegion,2020-05-19,1390
814,E40000003,London,nhsRegion,2020-05-18,1496
815,E40000003,London,nhsRegion,2020-05-17,1454
816,E40000003,London,nhsRegion,2020-05-16,1552
817,E40000003,London,nhsRegion,2020-05-15,1625
818,E40000003,London,nhsRegion,2020-05-14,1667
819,E40000003,London,nhsRegion,2020-05-13,1777
820,E40000003,London,nhsRegion,2020-05-12,1827
821,E40000003,London,nhsRegion,2020-05-11,1880
822,E40000003,London,nhsRegion,2020-05-10,1889
823,E40000003,London,nhsRegion,2020-05-09,1971
824,E40000003,London,nhsRegion,2020-05-08,1955
825,E40000003,London,nhsRegion,2020-05-07,2086
826,E40000003,London,nhsRegion,2020-05-06,2154
827,E40000003,London,nhsRegion,2020-05-05,2270
828,E40000003,London,nhsRegion,2020-05-04,2328
829,E40000003,London,nhsRegion,2020-05-03,2390
830,E40000003,London,nhsRegion,2020-05-02,2432
831,E40000003,London,nhsRegion,2020-05-01,2596
832,E40000003,London,nhsRegion,2020-04-30,2703
833,E40000003,London,nhsRegion,2020-04-29,2811
834,E40000003,London,nhsRegion,2020-04-28,2794
835,E40000003,London,nhsRegion,2020-04-27,3117
836,E40000003,London,nhsRegion,2020-04-26,3115
837,E40000003,London,nhsRegion,2020-04-25,3198
838,E40000003,London,nhsRegion,2020-04-24,3281
839,E40000003,London,nhsRegion,2020-04-23,3510
840,E40000003,London,nhsRegion,2020-04-22,3768
841,E40000003,London,nhsRegion,2020-04-21,3922
842,E40000003,London,nhsRegion,2020-04-20,3940
843,E40000003,London,nhsRegion,2020-04-19,4021
844,E40000003,London,nhsRegion,2020-04-18,3993
845,E40000003,London,nhsRegion,2020-04-17,4219
846,E40000003,London,nhsRegion,2020-04-16,4395
847,E40000003,London,nhsRegion,2020-04-15,4509
848,E40000003,London,nhsRegion,2020-04-14,4621
849,E40000003,London,nhsRegion,2020-04-13,4799
850,E40000003,London,nhsRegion,2020-04-12,4931
851,E40000003,London,nhsRegion,2020-04-11,4910
852,E40000003,London,nhsRegion,2020-04-10,5168
853,E40000003,London,nhsRegion,2020-04-09,5201
854,E40000003,London,nhsRegion,2020-04-08,5198
855,E40000003,London,nhsRegion,2020-04-07,5025
856,E40000003,London,nhsRegion,2020-04-06,5058
857,E40000003,London,nhsRegion,2020-04-05,4869
858,E40000003,London,nhsRegion,2020-04-04,4691
859,E40000003,London,nhsRegion,2020-04-03,4092
860,E40000003,London,nhsRegion,2020-04-02,4168
861,E40000003,London,nhsRegion,2020-04-01,4219
862,E40000003,London,nhsRegion,2020-03-31,4073
863,E40000003,London,nhsRegion,2020-03-30,3638
864,E40000003,London,nhsRegion,2020-03-29,3464
865,E40000003,London,nhsRegion,2020-03-28,3114
866,E40000003,London,nhsRegion,2020-03-27,2829
867,E40000003,London,nhsRegion,2020-03-26,2244
868,E40000003,London,nhsRegion,2020-03-25,2051
869,E40000003,London,nhsRegion,2020-03-24,1705
870,E40000003,London,nhsRegion,2020-03-23,1559
871,E40000003,London,nhsRegion,2020-03-22,1266
872,E40000003,London,nhsRegion,2020-03-21,1081
873,E40000003,London,nhsRegion,2020-03-20,841
0,E40000006,South West,nhsRegion,2022-08-10,579
1,E40000006,South West,nhsRegion,2022-08-09,585
2,E40000006,South West,nhsRegion,2022-08-08,607
3,E40000006,South West,nhsRegion,2022-08-07,610
4,E40000006,South West,nhsRegion,2022-08-06,613
5,E40000006,South West,nhsRegion,2022-08-05,647
6,E40000006,South West,nhsRegion,2022-08-04,666
7,E40000006,South West,nhsRegion,2022-08-03,696
8,E40000006,South West,nhsRegion,2022-08-02,701
9,E40000006,South West,nhsRegion,2022-08-01,720
10,E40000006,South West,nhsRegion,2022-07-31,706
11,E40000006,South West,nhsRegion,2022-07-30,724
12,E40000006,South West,nhsRegion,2022-07-29,817
13,E40000006,South West,nhsRegion,2022-07-28,869
14,E40000006,South West,nhsRegion,2022-07-27,874
15,E40000006,South West,nhsRegion,2022-07-26,920
16,E40000006,South West,nhsRegion,2022-07-25,949
17,E40000006,South West,nhsRegion,2022-07-24,955
18,E40000006,South West,nhsRegion,2022-07-23,962
19,E40000006,South West,nhsRegion,2022-07-22,1020
20,E40000006,South West,nhsRegion,2022-07-21,1047
21,E40000006,South West,nhsRegion,2022-07-20,1064
22,E40000006,South West,nhsRegion,2022-07-19,1083
23,E40000006,South West,nhsRegion,2022-07-18,1132
24,E40000006,South West,nhsRegion,2022-07-17,1112
25,E40000006,South West,nhsRegion,2022-07-16,1134
26,E40000006,South West,nhsRegion,2022-07-15,1165
27,E40000006,South West,nhsRegion,2022-07-14,1193
28,E40000006,South West,nhsRegion,2022-07-13,1215
29,E40000006,South West,nhsRegion,2022-07-12,1229
30,E40000006,South West,nhsRegion,2022-07-11,1181
31,E40000006,South West,nhsRegion,2022-07-10,1131
32,E40000006,South West,nhsRegion,2022-07-09,1115
33,E40000006,South West,nhsRegion,2022-07-08,1107
34,E40000006,South West,nhsRegion,2022-07-07,1092
35,E40000006,South West,nhsRegion,2022-07-06,1024
36,E40000006,South West,nhsRegion,2022-07-05,956
37,E40000006,South West,nhsRegion,2022-07-04,875
38,E40000006,South West,nhsRegion,2022-07-03,808
39,E40000006,South West,nhsRegion,2022-07-02,766
40,E40000006,South West,nhsRegion,2022-07-01,733
41,E40000006,South West,nhsRegion,2022-06-30,671
42,E40000006,South West,nhsRegion,2022-06-29,637
43,E40000006,South West,nhsRegion,2022-06-28,564
44,E40000006,South West,nhsRegion,2022-06-27,545
45,E40000006,South West,nhsRegion,2022-06-26,540
46,E40000006,South West,nhsRegion,2022-06-25,494
47,E40000006,South West,nhsRegion,2022-06-24,502
48,E40000006,South West,nhsRegion,2022-06-23,477
49,E40000006,South West,nhsRegion,2022-06-22,464
50,E40000006,South West,nhsRegion,2022-06-21,438
51,E40000006,South West,nhsRegion,2022-06-20,428
52,E40000006,South West,nhsRegion,2022-06-19,415
53,E40000006,South West,nhsRegion,2022-06-18,404
54,E40000006,South West,nhsRegion,2022-06-17,375
55,E40000006,South West,nhsRegion,2022-06-16,361
56,E40000006,South West,nhsRegion,2022-06-15,358
57,E40000006,South West,nhsRegion,2022-06-14,357
58,E40000006,South West,nhsRegion,2022-06-13,334
59,E40000006,South West,nhsRegion,2022-06-12,313
60,E40000006,South West,nhsRegion,2022-06-11,310
61,E40000006,South West,nhsRegion,2022-06-10,318
62,E40000006,South West,nhsRegion,2022-06-09,300
63,E40000006,South West,nhsRegion,2022-06-08,303
64,E40000006,South West,nhsRegion,2022-06-07,288
65,E40000006,South West,nhsRegion,2022-06-06,297
66,E40000006,South West,nhsRegion,2022-06-05,280
67,E40000006,South West,nhsRegion,2022-06-04,281
68,E40000006,South West,nhsRegion,2022-06-03,280
69,E40000006,South West,nhsRegion,2022-06-02,268
70,E40000006,South West,nhsRegion,2022-06-01,259
71,E40000006,South West,nhsRegion,2022-05-31,265
72,E40000006,South West,nhsRegion,2022-05-30,270
73,E40000006,South West,nhsRegion,2022-05-29,251
74,E40000006,South West,nhsRegion,2022-05-28,248
75,E40000006,South West,nhsRegion,2022-05-27,272
76,E40000006,South West,nhsRegion,2022-05-26,264
